epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
206,698.246,1.53773,1.0923,1.19372,0.89626,0.4,0.52938,0.17262,2.2346,1.35811,0.97784,0.000647,0.000647,0.000647
207,699.529,1.6196,1.04304,1.2488,0.91493,0.4,0.5238,0.15818,2.30819,1.37793,0.98183,0.0006404,0.0006404,0.0006404
208,700.918,1.61736,1.0677,1.17084,0.91813,0.4,0.52368,0.14599,2.33835,1.35494,0.98066,0.0006338,0.0006338,0.0006338
209,702.17,1.62966,0.99836,1.29331,1,0.43873,0.53697,0.17165,2.2885,1.34202,0.96591,0.0006272,0.0006272,0.0006272
210,703.449,1.6536,1.10326,1.19293,1,0.44217,0.53805,0.1802,2.25245,1.31234,0.96013,0.0006206,0.0006206,0.0006206
211,704.704,1.57338,1.09688,1.24127,1,0.44835,0.53989,0.16195,2.30602,1.30417,0.96581,0.000614,0.000614,0.000614
212,705.981,1.51079,1.01121,1.19635,1,0.44625,0.54118,0.18356,2.31527,1.23539,0.97391,0.0006074,0.0006074,0.0006074
213,707.297,1.61614,1.05291,1.2728,1,0.46159,0.54421,0.18997,2.37936,1.19286,0.9829,0.0006008,0.0006008,0.0006008
214,708.566,1.5939,1.1381,1.36571,0.83267,0.5,0.54174,0.19711,2.36588,1.17233,0.97866,0.0005942,0.0005942,0.0005942
215,709.854,1.62377,1.05291,1.21564,0.96611,0.5,0.54067,0.19296,2.37383,1.18775,0.97074,0.0005876,0.0005876,0.0005876
216,711.1,1.53002,1.02681,1.23336,0.89292,0.4,0.52513,0.18158,2.28868,1.18163,0.95289,0.000581,0.000581,0.000581
217,712.373,1.40419,1.0135,1.20098,1,0.43961,0.5213,0.19336,2.12441,1.16822,0.93837,0.0005744,0.0005744,0.0005744
218,713.675,1.58682,1.00579,1.21849,0.89785,0.44032,0.49681,0.19482,2.09271,1.20494,0.93831,0.0005678,0.0005678,0.0005678
219,715.038,1.53051,0.98726,1.26519,0.88894,0.40023,0.51373,0.21023,2.16016,1.18762,0.94952,0.0005612,0.0005612,0.0005612
220,716.329,1.55095,1.01733,1.21436,0.89424,0.42409,0.51245,0.20986,2.19617,1.18133,0.95264,0.0005546,0.0005546,0.0005546
221,717.581,1.47407,0.97405,1.1991,0.93205,0.45,0.5189,0.1897,2.27945,1.2164,0.96649,0.000548,0.000548,0.000548
222,718.836,1.62104,1.01964,1.23685,0.93202,0.45,0.51446,0.19561,2.36088,1.26697,0.97676,0.0005414,0.0005414,0.0005414
223,720.094,1.52301,1.07159,1.18992,0.9376,0.45,0.50974,0.18582,2.32323,1.3126,0.9785,0.0005348,0.0005348,0.0005348
224,721.359,1.60394,1.04422,1.24973,0.83289,0.45,0.50257,0.19053,2.22324,1.28449,0.97259,0.0005282,0.0005282,0.0005282
225,722.652,1.45167,0.98441,1.15406,0.86768,0.45,0.4998,0.20199,2.14659,1.29718,0.95861,0.0005216,0.0005216,0.0005216
226,723.939,1.4037,1.00624,1.22949,0.80382,0.4105,0.49845,0.20522,2.12697,1.28343,0.95103,0.000515,0.000515,0.000515
227,725.209,1.43381,0.91764,1.18168,0.89585,0.43133,0.50965,0.22266,2.08084,1.29926,0.94957,0.0005084,0.0005084,0.0005084
228,726.509,1.58991,1.03052,1.19993,0.91623,0.4,0.51973,0.2287,2.00122,1.27378,0.94085,0.0005018,0.0005018,0.0005018
229,727.773,1.5997,1.00321,1.26315,0.88782,0.39617,0.50573,0.21263,2.07054,1.31797,0.94918,0.0004952,0.0004952,0.0004952
230,729.104,1.51688,1.01164,1.25775,0.88582,0.38896,0.5139,0.20741,2.14692,1.37237,0.95621,0.0004886,0.0004886,0.0004886
231,730.384,1.45446,0.97445,1.11756,0.8856,0.38814,0.50591,0.20598,2.19835,1.36156,0.96057,0.000482,0.000482,0.000482
232,731.658,1.54192,0.98019,1.1983,0.75326,0.5,0.52252,0.20821,2.21956,1.23842,0.95222,0.0004754,0.0004754,0.0004754
233,732.939,1.48135,1.01166,1.18932,0.88462,0.45,0.53862,0.21092,2.2287,1.14108,0.94328,0.0004688,0.0004688,0.0004688
234,734.248,1.57468,1.01105,1.17143,0.88897,0.40037,0.49217,0.19425,2.22797,1.09595,0.93333,0.0004622,0.0004622,0.0004622
235,735.516,1.50807,0.96306,1.18217,0.89222,0.41499,0.49439,0.1794,2.31751,1.11891,0.93241,0.0004556,0.0004556,0.0004556
236,736.789,1.59564,1.03739,1.28711,0.88976,0.40393,0.47805,0.17024,2.28412,1.13713,0.93404,0.000449,0.000449,0.000449
237,738.072,1.66439,1.04741,1.12511,0.89378,0.4,0.47627,0.17372,2.25998,1.11629,0.94343,0.0004424,0.0004424,0.0004424
238,739.365,1.65642,1.08876,1.24205,0.75521,0.5,0.53268,0.19532,2.19982,1.19157,0.94858,0.0004358,0.0004358,0.0004358
239,740.838,1.55808,1.0116,1.17679,0.79132,0.5,0.52072,0.1878,2.20991,1.25972,0.95154,0.0004292,0.0004292,0.0004292
240,742.098,1.56242,1.03061,1.22598,0.77876,0.5,0.52365,0.19022,2.15296,1.27864,0.94321,0.0004226,0.0004226,0.0004226
241,743.392,1.57992,1.00898,1.14286,0.82695,0.5,0.53581,0.21133,2.0459,1.17498,0.91896,0.000416,0.000416,0.000416
242,744.681,1.64372,1.07663,1.29288,0.8169,0.5,0.54884,0.21413,1.94521,1.05334,0.9012,0.0004094,0.0004094,0.0004094
243,745.964,1.57502,1.1234,1.29516,0.7827,0.45,0.49797,0.21891,1.93481,0.98959,0.9032,0.0004028,0.0004028,0.0004028
244,747.282,1.39817,0.98149,1.19669,0.77963,0.45,0.48385,0.19787,1.89886,0.97978,0.90931,0.0003962,0.0003962,0.0003962
245,748.573,1.64832,1.04316,1.16825,0.84568,0.45,0.4872,0.19207,1.94132,0.99124,0.91053,0.0003896,0.0003896,0.0003896
246,749.844,1.62655,0.98005,1.1773,0.75774,0.4,0.4123,0.18144,2.0141,1.02061,0.91322,0.000383,0.000383,0.000383
247,751.112,1.50149,0.93545,1.15268,0.83678,0.51344,0.55875,0.19217,2.19103,1.10896,0.92629,0.0003764,0.0003764,0.0003764
248,752.388,1.44568,0.98271,1.22386,0.86324,0.5,0.55901,0.19018,2.26235,1.16697,0.93841,0.0003698,0.0003698,0.0003698
249,753.698,1.38419,0.88368,1.15797,0.83573,0.50937,0.55862,0.1823,2.26172,1.1975,0.94378,0.0003632,0.0003632,0.0003632
250,755.008,1.57374,0.99122,1.11257,0.91388,0.53158,0.5614,0.1836,2.25438,1.1559,0.94039,0.0003566,0.0003566,0.0003566
251,756.294,1.44142,0.93846,1.15592,0.82644,0.5,0.54497,0.18243,2.19599,1.13184,0.93645,0.00035,0.00035,0.00035
252,757.569,1.41905,0.95571,1.1689,0.82472,0.47157,0.5011,0.18834,2.17036,1.08047,0.93268,0.0003434,0.0003434,0.0003434
253,758.825,1.56373,1.03924,1.25729,0.85081,0.45,0.49407,0.18481,2.17649,1.11117,0.93283,0.0003368,0.0003368,0.0003368
