epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
205,307.284,1.66147,1.08118,1.23605,0.85842,0.5,0.52916,0.18192,2.41918,1.2032,0.99934,0.0006536,0.0006536,0.0006536
206,308.545,1.52163,1.09862,1.18282,0.83525,0.50747,0.51992,0.18989,2.41617,1.19526,1.00228,0.000647,0.000647,0.000647
207,309.814,1.62015,1.03843,1.23592,0.71758,0.45,0.44908,0.18372,2.37239,1.16607,1.00228,0.0006404,0.0006404,0.0006404
208,311.08,1.66523,1.02611,1.1984,0.89748,0.43866,0.50454,0.18352,2.41462,1.2319,1.00279,0.0006338,0.0006338,0.0006338
209,312.349,1.53256,0.95893,1.25529,0.88459,0.45,0.52551,0.16379,2.4377,1.29046,1.00422,0.0006272,0.0006272,0.0006272
210,313.604,1.67359,1.05892,1.1865,0.90793,0.49364,0.53374,0.15723,2.48693,1.36407,1.00766,0.0006206,0.0006206,0.0006206
211,314.859,1.58433,1.06766,1.24671,0.80255,0.5,0.53254,0.14597,2.47869,1.35173,1.00528,0.000614,0.000614,0.000614
212,316.112,1.46825,0.96989,1.19425,0.94591,0.5,0.54842,0.16812,2.39333,1.29285,0.99589,0.0006074,0.0006074,0.0006074
213,317.371,1.49242,0.98391,1.2288,0.93704,0.5,0.55218,0.19619,2.31466,1.21824,0.98759,0.0006008,0.0006008,0.0006008
214,318.645,1.55318,1.11352,1.35231,1,0.53739,0.55743,0.17948,2.27668,1.18608,0.98233,0.0005942,0.0005942,0.0005942
215,319.893,1.63687,1.04302,1.21618,0.91475,0.53733,0.55487,0.17566,2.25016,1.21936,0.98572,0.0005876,0.0005876,0.0005876
216,321.167,1.40493,0.9552,1.19139,0.99876,0.5,0.53754,0.15808,2.36161,1.35574,1.00403,0.000581,0.000581,0.000581
217,322.445,1.38055,0.94608,1.1839,1,0.44614,0.52266,0.15703,2.41137,1.47346,1.02047,0.0005744,0.0005744,0.0005744
218,323.684,1.4902,0.93766,1.19496,0.90229,0.46258,0.52277,0.1654,2.34535,1.43314,1.01455,0.0005678,0.0005678,0.0005678
219,324.938,1.43515,0.95108,1.20694,0.89175,0.5,0.52076,0.17957,2.22996,1.28314,0.99234,0.0005612,0.0005612,0.0005612
220,326.196,1.54332,1.0331,1.20767,0.83642,0.45,0.47538,0.18618,2.31312,1.22964,0.98824,0.0005546,0.0005546,0.0005546
221,327.461,1.49123,0.95462,1.19369,0.83584,0.45,0.47761,0.1561,2.35223,1.21806,0.98824,0.000548,0.000548,0.000548
222,328.754,1.53249,0.96531,1.20204,0.99188,0.5,0.53415,0.16079,2.39836,1.24407,0.99753,0.0005414,0.0005414,0.0005414
223,330.017,1.50601,1.00304,1.19033,1,0.49689,0.52953,0.1593,2.38666,1.37612,1.00869,0.0005348,0.0005348,0.0005348
224,331.28,1.60869,0.98552,1.27634,1,0.48348,0.52506,0.15215,2.40941,1.43646,1.02019,0.0005282,0.0005282,0.0005282
225,332.565,1.36642,0.91603,1.15874,0.91241,0.45,0.52258,0.15968,2.39123,1.43106,1.01147,0.0005216,0.0005216,0.0005216
226,333.844,1.38054,0.93406,1.24128,0.91234,0.45,0.52485,0.16492,2.3176,1.3328,0.99868,0.000515,0.000515,0.000515
227,335.142,1.38414,0.90766,1.1699,0.97983,0.5,0.54236,0.16964,2.2792,1.32577,0.98774,0.0005084,0.0005084,0.0005084
228,336.42,1.59965,1.01819,1.19041,1,0.49717,0.53997,0.18262,2.26828,1.33687,0.99294,0.0005018,0.0005018,0.0005018
