fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
436.0,car,0,23,732,471,960,633,,0.0,0,0,0,0,
436.0,car,0,21,948,466,1478,747,59656Y7,0.2627926939274315,430,64,499,86,59656Y7
436.0,car,0,22,276,447,434,557,,0.0,0,0,0,0,
436.0,car,0,24,242,444,304,514,,0.0,0,0,0,0,
437.0,car,0,19,471,505,1059,885,6C28706H,0.2812548765244014,382,78,499,120,6C28706H
437.0,car,0,23,731,470,960,620,,0.0,0,0,0,0,
437.0,car,0,21,946,466,1477,746,5965TXZ,0.19255853195166395,431,63,500,85,5965TXZ
437.0,car,0,22,275,446,435,557,,0.0,0,0,0,0,
437.0,car,0,24,240,444,306,516,,0.0,0,0,0,0,
438.0,car,0,19,476,509,1082,897,GC2870BM,0.551974634654355,397,80,514,121,GC2870BM
438.0,car,0,23,722,470,960,596,,0.0,0,0,0,0,
438.0,car,0,21,944,467,1476,746,5983GXZ,0.45207508324263446,432,64,502,85,5983GXZ
438.0,car,0,22,273,446,437,558,,0.0,0,0,0,0,
438.0,car,0,24,240,445,304,515,,0.0,0,0,0,0,
439.0,car,0,19,482,509,1107,907,,0.0,0,0,0,0,
439.0,car,0,23,719,471,960,582,,0.0,0,0,0,0,
439.0,car,0,21,945,468,1477,745,5963TXZ,0.17690130385968125,430,63,499,85,5963TXZ
439.0,car,0,22,272,445,437,559,,0.0,0,0,0,0,
439.0,car,0,24,240,444,304,515,,0.0,0,0,0,0,
440.0,car,0,19,489,508,1132,920,GC28708,0.6006130899219708,429,94,539,133,GC28708
440.0,car,0,23,718,472,960,572,,0.0,0,0,0,0,
440.0,car,0,21,946,468,1476,745,5963017,0.43336293861884034,430,63,498,85,5963017
440.0,car,0,22,274,444,437,558,,0.0,0,0,0,0,
440.0,car,0,24,239,443,304,515,,0.0,0,0,0,0,
441.0,car,0,19,496,510,1159,933,,0.0,0,0,0,0,
441.0,car,0,23,717,472,960,556,,0.0,0,0,0,0,
441.0,car,0,21,947,468,1475,744,5965GXZ,0.2341580658897733,429,63,497,85,5965GXZ
441.0,car,0,22,263,435,440,562,,0.0,0,0,0,0,
441.0,car,0,24,238,443,302,514,,0.0,0,0,0,0,
442.0,car,0,19,505,513,1186,947,,0.0,0,0,0,0,
442.0,car,0,23,715,471,960,547,,0.0,0,0,0,0,
442.0,car,0,21,947,467,1473,743,59636XZ,0.6218152679105365,427,65,496,86,59636XZ
442.0,car,0,22,259,434,440,561,,0.0,0,0,0,0,
442.0,car,0,24,236,442,299,514,,0.0,0,0,0,0,
443.0,car,0,19,512,513,1219,962,GC2870BMI,0.3030935112534823,486,100,618,153,GC2870BMI
443.0,car,0,23,714,471,959,535,,0.0,0,0,0,0,
443.0,car,0,21,948,466,1474,745,59636XZ,0.3794701490279908,426,64,495,86,59636XZ
443.0,car,0,22,261,435,440,561,,0.0,0,0,0,0,
443.0,car,0,24,235,441,301,515,,0.0,0,0,0,0,
444.0,car,0,19,515,511,1255,979,GC,0.9992893938129142,516,108,647,160,GC
444.0,car,0,23,713,471,960,529,,0.0,0,0,0,0,
444.0,car,0,21,951,466,1473,743,59630XZ,0.4009737791448161,423,65,491,86,59630XZ
444.0,car,0,22,264,441,441,562,,0.0,0,0,0,0,
444.0,car,0,24,234,442,302,514,,0.0,0,0,0,0,
445.0,car,0,19,527,512,1288,995,GC,0.9970226135213353,533,114,670,167,GC
445.0,car,0,23,711,471,961,527,,0.0,0,0,0,0,
445.0,car,0,21,954,466,1471,741,59636XZ,0.23710826761132112,418,67,487,89,59636XZ
445.0,car,0,22,267,444,442,562,,0.0,0,0,0,0,
445.0,car,0,24,232,443,304,518,,0.0,0,0,0,0,
446.0,car,0,19,535,513,1324,1015,GC,0.9991992195258153,556,118,698,172,GC
446.0,car,0,23,710,471,960,525,,0.0,0,0,0,0,
446.0,car,0,21,955,466,1471,742,5983CXZ,0.4912468207533066,417,66,486,87,5983CXZ
446.0,car,0,22,271,446,441,563,,0.0,0,0,0,0,
446.0,car,0,24,233,442,308,516,,0.0,0,0,0,0,
447.0,car,0,19,546,514,1362,1036,GC,0.9997245393116145,585,123,727,179,GC
447.0,car,0,23,704,472,958,528,,0.0,0,0,0,0,
447.0,car,0,21,952,465,1473,746,59836XZ,0.3133610381638327,420,65,487,86,59836XZ
447.0,car,0,22,273,446,443,563,,0.0,0,0,0,0,
447.0,car,0,24,230,442,308,515,,0.0,0,0,0,0,
448.0,car,0,19,558,520,1404,1054,GC,0.5920928630686799,615,130,754,184,GC
448.0,car,0,23,702,471,957,528,,0.0,0,0,0,0,
448.0,car,0,21,950,465,1473,748,15962,0.3352439105976306,418,65,460,85,15962
448.0,car,0,22,272,448,446,563,,0.0,0,0,0,0,
448.0,car,0,24,229,441,306,518,,0.0,0,0,0,0,
449.0,car,0,19,567,520,1451,1071,GC,0.9996802889783195,642,135,795,202,GC
449.0,car,0,23,702,472,956,531,,0.0,0,0,0,0,
449.0,car,0,21,948,465,1474,749,59656X2,0.1723728697816651,421,62,489,84,59656X2
449.0,car,0,22,273,447,447,564,,0.0,0,0,0,0,
449.0,car,0,24,229,443,306,519,,0.0,0,0,0,0,
450.0,car,0,19,576,519,1495,1076,GC,0.9995383546378027,677,154,831,222,GC
450.0,car,0,23,700,472,955,534,,0.0,0,0,0,0,
450.0,car,0,21,948,466,1474,749,596367,0.5009982782110316,420,61,490,84,596367
450.0,car,0,22,273,447,448,568,,0.0,0,0,0,0,
450.0,car,0,24,227,444,305,519,,0.0,0,0,0,0,
451.0,car,0,19,584,517,1545,1078,GC,0.999682648981613,720,173,877,248,GC
451.0,car,0,23,696,472,955,538,,0.0,0,0,0,0,
451.0,car,0,21,949,466,1475,750,5963GXZ,0.21247693638332474,421,61,488,83,5963GXZ
451.0,car,0,22,273,447,451,569,,0.0,0,0,0,0,
451.0,car,0,24,226,445,302,520,,0.0,0,0,0,0,
452.0,car,0,19,593,526,1598,1079,GC,0.998587614246181,761,191,926,273,GC
452.0,car,0,23,691,471,955,551,,0.0,0,0,0,0,
452.0,car,0,21,948,466,1473,749,59804,0.14724948438566948,421,62,489,85,59804
452.0,car,0,22,273,447,453,568,,0.0,0,0,0,0,
452.0,car,0,24,226,444,303,521,,0.0,0,0,0,0,
453.0,car,0,19,605,533,1664,1080,ICC2870BVT,0.31537008390106125,804,213,976,274,ICC2870BVT
453.0,car,0,23,690,471,955,570,,0.0,0,0,0,0,
453.0,car,0,21,947,466,1473,749,590360,0.18624932116760834,422,61,489,84,590360
453.0,car,0,22,273,446,455,569,,0.0,0,0,0,0,
453.0,car,0,24,225,443,304,521,,0.0,0,0,0,0,
454.0,car,0,19,616,539,1721,1078,DVI,0.3523336739581682,885,230,1027,270,DVI
454.0,car,0,23,689,470,955,583,,0.0,0,0,0,0,
454.0,car,0,21,944,466,1473,750,530XZ,0.5459487779802908,424,61,492,82,530XZ
454.0,car,0,22,274,446,456,569,,0.0,0,0,0,0,
454.0,car,0,24,223,442,305,521,,0.0,0,0,0,0,
455.0,car,0,19,628,542,1786,1076,,0.0,0,0,0,0,
455.0,car,0,23,689,470,955,597,,0.0,0,0,0,0,
455.0,car,0,21,941,466,1473,745,498D7,0.0725179728196696,430,63,495,87,498D7
455.0,car,0,22,274,446,458,570,,0.0,0,0,0,0,
455.0,car,0,24,223,441,306,522,,0.0,0,0,0,0,
456.0,car,0,19,644,544,1863,1074,,0.0,0,0,0,0,
456.0,car,0,23,691,470,954,607,,0.0,0,0,0,0,
456.0,car,0,21,942,465,1479,737,,0.0,0,0,0,0,
456.0,car,0,22,275,445,459,574,,0.0,0,0,0,0,
456.0,car,0,24,223,441,306,521,,0.0,0,0,0,0,
457.0,car,0,19,660,547,1896,1072,,0.0,0,0,0,0,
457.0,car,0,23,693,470,952,611,,0.0,0,0,0,0,
457.0,car,0,21,946,464,1466,686,,0.0,0,0,0,0,
457.0,car,0,22,275,445,460,575,,0.0,0,0,0,0,
457.0,car,0,24,222,442,305,521,,0.0,0,0,0,0,
458.0,car,0,19,672,545,1920,1071,,0.0,0,0,0,0,
458.0,car,0,23,693,470,951,613,,0.0,0,0,0,0,
458.0,car,0,21,938,461,1459,647,,0.0,0,0,0,0,
458.0,car,0,22,275,445,461,577,,0.0,0,0,0,0,
458.0,car,0,24,221,442,304,523,,0.0,0,0,0,0,
459.0,car,0,19,686,498,1920,1071,,0.0,0,0,0,0,
459.0,car,0,23,693,470,950,619,,0.0,0,0,0,0,
459.0,car,0,21,938,463,1395,590,,0.0,0,0,0,0,
459.0,car,0,22,275,445,463,578,,0.0,0,0,0,0,
459.0,car,0,24,220,443,304,523,,0.0,0,0,0,0,
460.0,car,0,19,700,529,1920,1071,,0.0,0,0,0,0,
460.0,car,0,23,693,471,950,622,,0.0,0,0,0,0,
460.0,car,0,21,939,463,1406,574,,0.0,0,0,0,0,
460.0,car,0,22,274,445,464,581,,0.0,0,0,0,0,
460.0,car,0,24,219,443,304,524,,0.0,0,0,0,0,
461.0,car,0,19,716,544,1920,1071,,0.0,0,0,0,0,
461.0,car,0,23,693,471,950,630,,0.0,0,0,0,0,
461.0,car,0,21,939,463,1394,571,,0.0,0,0,0,0,
461.0,car,0,22,274,445,466,584,,0.0,0,0,0,0,
461.0,car,0,24,219,443,304,523,,0.0,0,0,0,0,
462.0,car,0,19,732,550,1920,1071,,0.0,0,0,0,0,
462.0,car,0,23,693,470,951,641,,0.0,0,0,0,0,
462.0,car,0,21,936,464,1387,571,,0.0,0,0,0,0,
462.0,car,0,22,274,445,468,583,,0.0,0,0,0,0,
462.0,car,0,24,217,444,304,524,,0.0,0,0,0,0,
463.0,car,0,19,749,562,1920,1071,,0.0,0,0,0,0,
463.0,car,0,23,692,470,951,645,,0.0,0,0,0,0,
463.0,car,0,21,934,464,1399,598,,0.0,0,0,0,0,
463.0,car,0,22,274,446,470,585,,0.0,0,0,0,0,
463.0,car,0,24,215,444,305,525,,0.0,0,0,0,0,
464.0,car,0,19,766,567,1920,1074,,0.0,0,0,0,0,
464.0,car,0,23,692,469,951,648,,0.0,0,0,0,0,
464.0,car,0,21,932,464,1387,601,,0.0,0,0,0,0,
464.0,car,0,22,275,446,472,586,6009,0.1962999403476715,92,11,142,25,6009
464.0,car,0,24,214,444,306,525,,0.0,0,0,0,0,
465.0,car,0,19,787,576,1920,1073,,0.0,0,0,0,0,
465.0,car,0,23,691,468,952,649,,0.0,0,0,0,0,
465.0,car,0,21,929,463,1380,626,,0.0,0,0,0,0,
465.0,car,0,22,275,445,473,586,E8BI,0.03273812681436539,93,11,145,27,E8BI
465.0,car,0,24,214,444,307,525,,0.0,0,0,0,0,
466.0,car,0,19,807,580,1920,1072,,0.0,0,0,0,0,
466.0,car,0,23,691,468,953,648,,0.0,0,0,0,0,
466.0,car,0,21,928,463,1380,651,,0.0,0,0,0,0,
466.0,car,0,22,277,446,475,585,,0.0,0,0,0,0,
466.0,car,0,24,215,444,306,526,,0.0,0,0,0,0,
467.0,car,0,19,827,582,1920,1071,,0.0,0,0,0,0,
467.0,car,0,23,691,468,951,647,,0.0,0,0,0,0,
467.0,car,0,21,929,463,1385,668,,0.0,0,0,0,0,
467.0,car,0,22,276,447,478,585,,0.0,0,0,0,0,
467.0,car,0,24,216,443,308,527,,0.0,0,0,0,0,
468.0,car,0,19,851,583,1920,1071,,0.0,0,0,0,0,
468.0,car,0,23,691,468,951,646,,0.0,0,0,0,0,
468.0,car,0,21,929,463,1392,674,,0.0,0,0,0,0,
468.0,car,0,22,277,447,480,584,72889,0.6443741325483028,96,17,148,31,72889
468.0,car,0,24,215,444,310,529,,0.0,0,0,0,0,
469.0,car,0,19,875,592,1920,1072,,0.0,0,0,0,0,
469.0,car,0,23,691,468,950,645,,0.0,0,0,0,0,
469.0,car,0,21,928,462,1403,676,,0.0,0,0,0,0,
469.0,car,0,22,276,446,483,585,76889,0.41611762018509796,98,18,151,32,76889
469.0,car,0,24,215,444,312,530,,0.0,0,0,0,0,
470.0,car,0,19,897,607,1920,1074,,0.0,0,0,0,0,
470.0,car,0,23,691,467,950,645,,0.0,0,0,0,0,
470.0,car,0,21,928,461,1418,681,,0.0,0,0,0,0,
470.0,car,0,22,277,446,486,586,2889,0.4440625309944153,99,18,153,33,2889
470.0,car,0,24,214,443,313,530,,0.0,0,0,0,0,
471.0,car,0,19,925,615,1920,1072,,0.0,0,0,0,0,
471.0,car,0,23,691,467,950,644,,0.0,0,0,0,0,
471.0,car,0,21,929,461,1433,688,,0.0,0,0,0,0,
471.0,car,0,22,277,445,487,589,4989V,0.11369899666477562,102,18,154,33,4989V
471.0,car,0,24,213,442,311,531,,0.0,0,0,0,0,
471.0,car,0,26,443,441,506,485,,0.0,0,0,0,0,
472.0,car,0,19,945,613,1920,1073,,0.0,0,0,0,0,
472.0,car,0,23,691,468,950,645,,0.0,0,0,0,0,
472.0,car,0,21,930,461,1439,706,,0.0,0,0,0,0,
472.0,car,0,22,278,446,490,592,,0.0,0,0,0,0,
472.0,car,0,24,213,441,311,531,,0.0,0,0,0,0,
472.0,car,0,26,443,438,506,484,,0.0,0,0,0,0,
473.0,car,0,19,969,607,1920,1072,,0.0,0,0,0,0,
473.0,car,0,23,691,468,950,645,,0.0,0,0,0,0,
473.0,car,0,21,929,461,1444,718,,0.0,0,0,0,0,
473.0,car,0,22,278,446,493,593,,0.0,0,0,0,0,
473.0,car,0,24,213,442,309,531,,0.0,0,0,0,0,
473.0,car,0,26,443,438,505,485,,0.0,0,0,0,0,
474.0,car,0,19,1011,612,1920,1071,,0.0,0,0,0,0,
474.0,car,0,23,691,468,949,644,,0.0,0,0,0,0,
474.0,car,0,21,929,461,1447,727,,0.0,0,0,0,0,
474.0,car,0,22,279,444,496,595,CBBOV,0.05025155885872775,104,19,158,36,CBBOV
474.0,car,0,24,213,440,308,530,,0.0,0,0,0,0,
474.0,car,0,26,444,435,506,487,,0.0,0,0,0,0,
475.0,car,0,19,1050,621,1920,1071,,0.0,0,0,0,0,
475.0,car,0,23,691,468,948,645,,0.0,0,0,0,0,
475.0,car,0,21,929,461,1452,735,5980Z,0.22847413817129017,433,65,502,88,5980Z
475.0,car,0,22,280,443,498,596,EB9VI,0.17354490948750156,105,20,159,37,EB9VI
475.0,car,0,24,214,439,309,529,,0.0,0,0,0,0,
475.0,car,0,26,443,433,508,488,,0.0,0,0,0,0,
476.0,car,0,19,1085,634,1920,1070,,0.0,0,0,0,0,
476.0,car,0,23,691,466,947,644,,0.0,0,0,0,0,
476.0,car,0,21,929,461,1461,740,59836Z,0.34883738998368535,432,63,502,85,59836Z
476.0,car,0,22,282,441,500,597,2089VIV,0.41803550737180617,104,21,160,37,2089VIV
476.0,car,0,24,214,439,310,529,,0.0,0,0,0,0,
476.0,car,0,26,443,431,510,486,,0.0,0,0,0,0,
477.0,car,0,19,1127,638,1920,1070,,0.0,0,0,0,0,
477.0,car,0,23,691,466,946,644,,0.0,0,0,0,0,
477.0,car,0,21,929,461,1463,741,5960Z,0.30614701743203376,435,61,502,84,5960Z
477.0,car,0,22,282,440,503,598,490V,0.10486216843128204,106,20,162,37,490V
477.0,car,0,24,214,439,310,530,,0.0,0,0,0,0,
477.0,car,0,26,442,431,508,486,,0.0,0,0,0,0,
478.0,car,0,19,1170,654,1920,1071,,0.0,0,0,0,0,
478.0,car,0,23,691,466,947,643,,0.0,0,0,0,0,
478.0,car,0,21,929,461,1463,740,39650XZ,0.2519245132362368,435,62,502,84,39650XZ
478.0,car,0,22,284,440,506,600,2009VIV,0.12674181377709906,105,20,163,37,2009VIV
478.0,car,0,24,214,438,313,530,,0.0,0,0,0,0,
478.0,car,0,26,443,431,509,487,,0.0,0,0,0,0,
479.0,car,0,19,1213,673,1919,1070,,0.0,0,0,0,0,
479.0,car,0,23,691,466,947,642,,0.0,0,0,0,0,
479.0,car,0,21,929,461,1462,739,,0.0,0,0,0,0,
479.0,car,0,22,285,439,508,601,EBESVIV,0.07058231641827095,106,21,164,37,EBESVIV
479.0,car,0,24,214,438,315,531,,0.0,0,0,0,0,
479.0,car,0,26,444,431,508,486,,0.0,0,0,0,0,
480.0,car,0,19,1261,706,1919,1070,,0.0,0,0,0,0,
480.0,car,0,23,692,465,947,640,,0.0,0,0,0,0,
480.0,car,0,21,929,461,1462,738,59636XZ,0.21694009805395964,432,62,502,84,59636XZ
480.0,car,0,22,287,439,512,603,2889VIV,0.1375841020107963,107,20,164,37,2889VIV
480.0,car,0,24,215,439,316,530,,0.0,0,0,0,0,
480.0,car,0,26,445,431,508,486,,0.0,0,0,0,0,
481.0,car,0,19,1318,756,1919,1070,,0.0,0,0,0,0,
481.0,car,0,23,692,465,947,640,,0.0,0,0,0,0,
481.0,car,0,21,930,460,1462,739,598362,0.19139030342489927,432,62,501,84,598362
481.0,car,0,22,288,439,515,604,BE9MIL,0.129016506187485,108,21,165,38,BE9MIL
481.0,car,0,24,215,439,319,530,,0.0,0,0,0,0,
481.0,car,0,26,445,431,509,487,,0.0,0,0,0,0,
482.0,car,0,19,1390,787,1919,1069,,0.0,0,0,0,0,
482.0,car,0,23,692,466,948,640,,0.0,0,0,0,0,
482.0,car,0,21,930,459,1462,739,59852,0.47262269618931024,434,61,502,84,59852
482.0,car,0,22,290,439,518,604,2809VIV,0.16838150054289533,108,21,166,38,2809VIV
482.0,car,0,24,216,439,322,530,,0.0,0,0,0,0,
482.0,car,0,26,442,429,511,486,,0.0,0,0,0,0,
483.0,car,0,19,1456,804,1919,1072,,0.0,0,0,0,0,
483.0,car,0,23,692,466,948,640,,0.0,0,0,0,0,
483.0,car,0,21,930,458,1462,739,5980Z,0.2329284035430846,433,62,502,85,5980Z
483.0,car,0,22,292,439,521,606,LBE9VIV,0.1967976213966023,109,20,168,37,LBE9VIV
483.0,car,0,24,216,439,324,531,,0.0,0,0,0,0,
483.0,car,0,26,447,432,513,488,,0.0,0,0,0,0,
484.0,car,0,19,1527,828,1919,1071,,0.0,0,0,0,0,
484.0,car,0,23,692,466,948,640,,0.0,0,0,0,0,
484.0,car,0,21,930,457,1463,739,598562,0.27061624803934603,432,62,503,84,598562
484.0,car,0,22,292,439,525,609,2889VIV,0.14722867492288175,114,19,171,37,2889VIV
484.0,car,0,24,216,440,323,531,,0.0,0,0,0,0,
484.0,car,0,26,457,433,514,489,,0.0,0,0,0,0,
485.0,car,0,19,1604,856,1919,1072,,0.0,0,0,0,0,
485.0,car,0,23,692,465,948,640,,0.0,0,0,0,0,
485.0,car,0,21,930,457,1463,738,5960,0.2815394103527069,432,62,503,85,5960
485.0,car,0,22,293,440,530,612,,0.0,0,0,0,0,
485.0,car,0,24,216,439,325,531,,0.0,0,0,0,0,
485.0,car,0,26,459,432,514,487,,0.0,0,0,0,0,
486.0,car,0,19,1691,894,1919,1075,,0.0,0,0,0,0,
486.0,car,0,23,693,465,948,639,,0.0,0,0,0,0,
486.0,car,0,21,930,457,1464,737,5902,0.574251651763916,433,62,503,85,5902
486.0,car,0,22,293,441,533,616,2809UIM,0.17596463654278,115,17,176,35,2809UIM
486.0,car,0,24,218,439,325,531,,0.0,0,0,0,0,
486.0,car,0,26,454,430,513,485,,0.0,0,0,0,0,
487.0,motorbike,0,19,1791,891,1919,1072,,0.0,0,0,0,0,
487.0,car,0,23,693,464,949,640,,0.0,0,0,0,0,
487.0,car,0,21,930,456,1465,737,798502,0.14472049578700039,434,62,503,84,798502
487.0,car,0,22,296,440,536,618,2EIM,0.019587360322475433,115,18,176,37,2EIM
487.0,car,0,24,218,438,326,530,,0.0,0,0,0,0,
487.0,car,0,26,462,429,514,485,,0.0,0,0,0,0,
488.0,car,0,23,693,464,949,639,,0.0,0,0,0,0,
488.0,car,0,21,931,457,1465,736,598502,0.6121540603014918,432,62,502,85,598502
488.0,car,0,22,297,441,539,620,2089MV,0.04354695425379757,116,19,180,37,2089MV
488.0,car,0,24,218,437,327,532,,0.0,0,0,0,0,
488.0,car,0,26,465,429,518,482,,0.0,0,0,0,0,
489.0,car,0,23,693,463,950,637,,0.0,0,0,0,0,
489.0,car,0,21,931,457,1465,736,598302,0.5688295837719997,433,62,503,84,598302
489.0,car,0,22,301,442,544,623,2889VIV,0.5894889018771454,117,19,179,37,2889VIV
489.0,car,0,24,218,437,330,532,,0.0,0,0,0,0,
489.0,car,0,26,453,429,516,484,,0.0,0,0,0,0,
490.0,car,0,23,693,462,952,636,,0.0,0,0,0,0,
490.0,car,0,21,932,456,1465,735,598502,0.3691045881920957,432,63,503,85,598502
490.0,car,0,22,304,441,549,625,28B9VI,0.25418850163572654,115,20,179,39,28B9VI
490.0,car,0,24,219,437,326,533,,0.0,0,0,0,0,
490.0,car,0,26,443,428,516,485,,0.0,0,0,0,0,
491.0,car,0,23,693,460,954,637,,0.0,0,0,0,0,
491.0,car,0,21,932,455,1466,735,598502,0.2748719331981516,434,62,503,85,598502
491.0,car,0,22,304,441,553,628,,0.0,0,0,0,0,
491.0,car,0,24,221,438,324,533,,0.0,0,0,0,0,
491.0,car,0,26,436,429,515,484,,0.0,0,0,0,0,
492.0,car,0,23,694,459,955,638,,0.0,0,0,0,0,
492.0,car,0,21,932,454,1466,734,598307,0.4020115454521086,432,63,504,85,598307
492.0,car,0,22,307,441,558,631,,0.0,0,0,0,0,
492.0,car,0,24,222,439,330,534,,0.0,0,0,0,0,
493.0,car,0,23,694,459,955,637,,0.0,0,0,0,0,
493.0,car,0,21,932,453,1466,733,598502,0.07586105044320002,433,64,504,86,598502
493.0,car,0,22,307,440,561,632,2809VIV,0.5398676424960104,121,26,189,44,2809VIV
493.0,car,0,24,223,440,335,535,,0.0,0,0,0,0,
494.0,car,0,23,695,459,956,637,,0.0,0,0,0,0,
494.0,car,0,21,933,452,1467,734,E9802,0.17219433066028345,433,63,504,86,E9802
494.0,car,0,22,310,440,566,634,2B89IV,0.10355271973293387,124,28,190,46,2B89IV
494.0,car,0,24,223,440,345,535,,0.0,0,0,0,0,
495.0,car,0,23,696,459,957,637,,0.0,0,0,0,0,
495.0,car,0,21,934,453,1467,733,59830XZ,0.2689795555484837,431,63,503,85,59830XZ
495.0,car,0,22,315,440,571,635,2089MT,0.42482199211094945,123,30,187,49,2089MT
495.0,car,0,24,225,441,348,535,,0.0,0,0,0,0,
496.0,car,0,23,697,458,956,636,,0.0,0,0,0,0,
496.0,car,0,21,935,453,1467,732,59856XZ,0.20791802899000936,432,64,503,85,59856XZ
496.0,car,0,22,315,441,576,636,2BECMM,0.1050721637959279,125,32,193,52,2BECMM
496.0,car,0,24,226,441,347,535,,0.0,0,0,0,0,
497.0,car,0,23,697,458,956,635,,0.0,0,0,0,0,
497.0,car,0,21,935,454,1467,732,59850Z,0.11239337045598001,434,62,502,84,59850Z
497.0,car,0,22,316,441,579,639,2809VIV,0.382792335547819,125,33,196,53,2809VIV
497.0,car,0,24,227,439,347,534,,0.0,0,0,0,0,
498.0,car,0,23,697,458,957,635,,0.0,0,0,0,0,
498.0,car,0,21,936,454,1468,732,590007,0.08744768864555601,433,61,502,84,590007
498.0,car,0,22,320,441,584,642,2809VIV,0.5820959229135682,126,34,196,54,2809VIV
498.0,car,0,24,228,438,346,533,,0.0,0,0,0,0,
499.0,car,0,23,699,458,958,635,,0.0,0,0,0,0,
499.0,car,0,21,937,453,1468,732,508502,0.08720789879396856,433,62,501,84,508502
499.0,car,0,22,320,440,588,642,4889VTM,0.28293609089408994,131,36,201,54,4889VTM
499.0,car,0,24,228,437,346,534,,0.0,0,0,0,0,
500.0,car,0,23,700,458,957,634,,0.0,0,0,0,0,
500.0,car,0,21,938,452,1467,731,5988GXZ,0.13813340369365032,432,64,502,85,5988GXZ
500.0,car,0,22,319,439,594,644,L889VIM,0.14269671032186382,136,38,206,56,L889VIM
500.0,car,0,24,229,437,344,534,,0.0,0,0,0,0,
501.0,car,0,23,700,458,956,634,,0.0,0,0,0,0,
501.0,car,0,21,938,452,1468,731,5903GXZ,0.4734570624848134,432,64,502,85,5903GXZ
501.0,car,0,22,323,439,599,645,2889,0.5569056868553162,134,37,207,57,2889
501.0,car,0,24,230,436,347,535,,0.0,0,0,0,0,
502.0,car,0,23,701,457,957,633,,0.0,0,0,0,0,
502.0,car,0,21,938,452,1469,731,5986XZ,0.4367692018466446,433,63,502,84,5986XZ
502.0,car,0,22,325,439,605,650,2889VI,0.30602758047507134,137,35,208,56,2889VI
502.0,car,0,24,230,436,351,536,,0.0,0,0,0,0,
503.0,car,0,23,701,457,958,633,,0.0,0,0,0,0,
503.0,car,0,21,939,452,1469,730,598307,0.45354091455080414,432,63,503,85,598307
503.0,car,0,22,326,438,611,654,1889MI,0.4099001685748684,141,33,211,54,1889MI
503.0,car,0,24,231,435,351,537,,0.0,0,0,0,0,
504.0,car,0,23,702,457,958,633,,0.0,0,0,0,0,
504.0,car,0,21,939,451,1470,730,59836XZ,0.5443099095448681,433,64,502,84,59836XZ
504.0,car,0,22,327,438,616,655,4889VI,0.39749694558997645,145,34,217,55,4889VI
504.0,car,0,24,231,434,352,539,,0.0,0,0,0,0,
505.0,car,0,23,702,457,959,633,,0.0,0,0,0,0,
505.0,car,0,21,940,449,1472,730,59830Z,0.35196825207821514,431,65,502,86,59830Z
505.0,car,0,22,328,437,621,658,1889VIV,0.6047505326251996,148,34,222,55,1889VIV
505.0,car,0,24,231,434,352,539,,0.0,0,0,0,0,
506.0,car,0,23,702,456,959,633,,0.0,0,0,0,0,
506.0,car,0,21,941,450,1475,731,59630Z,0.5044052333552117,433,62,501,85,59630Z
506.0,car,0,22,332,438,627,660,1889VIV,0.39760505729401896,150,32,223,54,1889VIV
506.0,car,0,24,232,434,351,539,,0.0,0,0,0,0,
507.0,car,0,23,703,456,959,632,,0.0,0,0,0,0,
507.0,car,0,21,942,450,1477,731,5983GXZ,0.40084492349531736,429,61,502,84,5983GXZ
507.0,car,0,22,335,440,631,663,1889MIV,0.5382956779225372,150,31,224,52,1889MIV
507.0,car,0,24,234,434,354,539,,0.0,0,0,0,0,
508.0,car,0,23,704,456,959,631,,0.0,0,0,0,0,
508.0,car,0,21,942,450,1479,730,59830YZ,0.7597671179049361,430,61,502,85,59830YZ
508.0,car,0,22,335,439,639,666,2889MIV,0.5035103134236465,153,31,229,53,2889MIV
508.0,car,0,24,237,435,358,539,,0.0,0,0,0,0,
509.0,car,0,23,705,455,959,631,,0.0,0,0,0,0,
509.0,car,0,21,942,449,1479,730,59830Z,0.2642509418162032,430,62,503,85,59830Z
509.0,car,0,22,337,439,646,669,1889MIV,0.4615504091531339,157,30,233,52,1889MIV
509.0,car,0,24,238,434,363,539,,0.0,0,0,0,0,
510.0,car,0,23,705,455,960,631,,0.0,0,0,0,0,
510.0,car,0,21,942,449,1480,729,59836XZ,0.5680430633219918,431,61,502,84,59836XZ
510.0,car,0,22,338,443,651,672,4889MIM,0.3783414789052843,160,28,237,50,4889MIM
510.0,car,0,24,238,434,365,538,,0.0,0,0,0,0,
511.0,car,0,23,705,455,960,631,,0.0,0,0,0,0,
511.0,car,0,21,943,448,1479,728,598302,0.5216312703242696,431,62,503,85,598302
511.0,car,0,22,339,445,657,675,4889VIV,0.29769972721644744,164,27,242,49,4889VIV
511.0,car,0,24,241,432,370,539,,0.0,0,0,0,0,
512.0,car,0,23,705,454,962,630,,0.0,0,0,0,0,
512.0,car,0,21,942,447,1477,726,5983GXZ,0.3680765865164094,435,64,504,86,5983GXZ
512.0,car,0,22,342,444,664,677,1889MTM,0.4762360797322748,167,27,245,50,1889MTM
512.0,car,0,24,240,431,370,539,,0.0,0,0,0,0,
513.0,car,0,23,705,453,962,629,,0.0,0,0,0,0,
513.0,car,0,21,942,447,1476,724,59307,0.49456448451077395,434,64,504,86,59307
