fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
430.0,car,0,3,738,473,964,642,,0.0,0,0,0,0,
430.0,car,0,4,277,447,425,555,,0.0,0,0,0,0,
431.0,car,0,1,438,500,939,828,EGC2870BME,0.5000598954639666,294,231,424,262,EGC2870BME
431.0,car,0,2,950,468,1483,749,59000,0.14101345344568525,437,200,504,231,59000
431.0,car,0,3,738,472,963,644,,0.0,0,0,0,0,
431.0,car,0,4,278,446,428,554,,0.0,0,0,0,0,
432.0,car,0,1,444,498,954,837,IGC2870BWE,0.34650826981893545,309,240,438,271,IGC2870BWE
432.0,car,0,2,948,468,1483,747,590507,0.23746980131448508,439,201,500,230,590507
432.0,car,0,3,273,445,430,556,,0.0,0,0,0,0,
432.0,car,0,4,738,472,963,647,,0.0,0,0,0,0,
433.0,car,0,1,449,499,975,847,4GC2870BME,0.45131082559500074,320,246,452,278,4GC2870BME
433.0,car,0,2,948,467,1482,748,598002,0.3953820633675959,435,201,504,229,598002
433.0,car,0,3,273,445,432,556,,0.0,0,0,0,0,
433.0,car,0,4,733,471,962,645,,0.0,0,0,0,0,
434.0,car,0,1,454,499,996,856,IGC2870BWE,0.1603016474524692,331,254,465,286,IGC2870BWE
434.0,car,0,2,949,467,1480,748,59X,0.679404151352256,436,203,494,229,59X
434.0,car,0,3,274,444,432,556,,0.0,0,0,0,0,
434.0,car,0,4,730,470,961,639,,0.0,0,0,0,0,
434.0,car,0,5,244,444,303,513,,0.0,0,0,0,0,
435.0,car,0,1,461,499,1017,863,GC2870BVI,0.36310875648577573,337,262,477,297,GC2870BVI
435.0,car,0,2,949,466,1480,747,59002,0.4589211872075288,434,203,503,231,59002
435.0,car,0,3,730,471,960,636,,0.0,0,0,0,0,
435.0,car,0,4,277,446,433,557,,0.0,0,0,0,0,
435.0,car,0,5,243,443,303,514,,0.0,0,0,0,0,
436.0,car,0,1,467,503,1039,876,1GC2870BVE,0.7226104819926712,353,267,489,302,1GC2870BVE
436.0,car,0,2,947,466,1478,746,E9DZ,0.053090523928403854,430,204,503,230,E9DZ
436.0,car,0,3,276,447,434,558,,0.0,0,0,0,0,
436.0,car,0,4,732,471,960,632,,0.0,0,0,0,0,
437.0,car,0,1,472,507,1064,886,1GC2870BME,0.8229158638736166,362,273,508,307,1GC2870BME
437.0,car,0,2,946,466,1477,746,5983002,0.332286369845243,433,205,507,230,5983002
437.0,car,0,3,275,446,435,556,,0.0,0,0,0,0,
437.0,car,0,4,730,469,960,614,,0.0,0,0,0,0,
437.0,car,0,5,240,444,306,516,,0.0,0,0,0,0,
438.0,car,0,1,476,511,1085,899,GC,0.9992196981500612,381,276,532,313,GC
438.0,car,0,2,944,468,1477,746,59650,0.3462859384632835,439,201,505,228,59650
438.0,car,0,3,271,446,437,558,,0.0,0,0,0,0,
438.0,car,0,4,718,470,960,587,,0.0,0,0,0,0,
439.0,car,0,1,484,509,1111,908,GC2870.BMI,0.25957617607003575,392,288,545,329,GC2870.BMI
439.0,car,0,2,946,468,1477,745,59830X7,0.11085935907504527,436,202,501,228,59830X7
439.0,car,0,3,272,445,437,560,,0.0,0,0,0,0,
439.0,car,0,4,718,472,960,579,,0.0,0,0,0,0,
439.0,car,0,5,240,443,305,515,,0.0,0,0,0,0,
440.0,car,0,1,490,507,1136,922,GC,0.9995368375567837,421,301,566,340,GC
440.0,car,0,2,946,469,1476,745,50002,0.21490095711684942,433,199,497,225,50002
440.0,car,0,3,718,472,961,571,,0.0,0,0,0,0,
440.0,car,0,4,275,443,436,558,,0.0,0,0,0,0,
441.0,car,0,1,498,511,1164,936,GC,0.9997401324228986,434,307,587,347,GC
441.0,car,0,2,948,467,1475,743,5900042,0.0775956255077334,431,203,496,229,5900042
442.0,car,0,1,507,514,1191,949,GC,0.9996344378095977,451,317,601,360,GC
442.0,car,0,2,947,467,1472,742,59630XYZ,0.38239595351941874,430,204,496,228,59630XYZ
443.0,car,0,1,513,512,1226,965,GC,0.9996452262644692,470,330,627,376,GC
443.0,car,0,2,949,466,1475,746,5960Z,0.6138689105031383,429,203,493,230,5960Z
444.0,car,0,1,513,509,1264,983,GC,0.9995446758159752,511,347,657,393,GC
444.0,car,0,2,952,466,1474,742,59002,0.3364293287029369,425,202,491,230,59002
444.0,car,0,3,265,445,440,563,,0.0,0,0,0,0,
445.0,car,0,1,530,512,1294,997,GC2870BWI,0.3617586971480902,515,362,672,407,GC2870BWI
445.0,car,0,2,956,466,1470,740,59636XZ,0.4555615269522042,417,204,489,229,59636XZ
445.0,car,0,3,270,446,442,561,,0.0,0,0,0,0,
446.0,car,0,1,537,514,1331,1020,GC,0.9997531969763859,559,370,705,420,GC
446.0,car,0,2,955,466,1472,743,59836XZ,0.4158574070229066,418,204,488,230,59836XZ
446.0,car,0,3,274,446,441,563,,0.0,0,0,0,0,
447.0,car,0,1,549,513,1370,1041,GC,0.999715014905712,583,387,733,439,GC
447.0,car,0,2,950,465,1474,748,59650Z,0.3172231743066401,427,204,496,230,59650Z
447.0,car,0,3,273,447,444,563,,0.0,0,0,0,0,
447.0,car,0,4,229,442,308,515,,0.0,0,0,0,0,
447.0,car,0,5,701,472,956,532,,0.0,0,0,0,0,
448.0,car,0,1,562,523,1414,1057,GC,0.9997264779107614,592,400,758,454,GC
448.0,car,0,2,949,465,1474,749,5960,0.45452750765831185,425,202,493,232,5960
448.0,car,0,3,271,448,446,563,,0.0,0,0,0,0,
448.0,car,0,4,703,471,956,530,,0.0,0,0,0,0,
448.0,car,0,5,229,441,305,519,,0.0,0,0,0,0,
449.0,car,0,1,568,518,1462,1073,GC,0.9993681086435386,639,421,807,475,GC
449.0,car,0,2,947,465,1474,749,5906YZ,0.4376849498213931,427,205,496,230,5906YZ
449.0,car,0,3,273,447,447,565,,0.0,0,0,0,0,
450.0,car,0,1,577,518,1505,1072,IGC,0.326860736481909,673,442,839,499,IGC
450.0,car,0,2,948,466,1475,750,59056X2,0.17626375507140893,425,204,491,229,59056X2
450.0,car,0,3,274,447,449,569,,0.0,0,0,0,0,
450.0,car,0,4,699,471,955,536,,0.0,0,0,0,0,
451.0,car,0,1,584,515,1557,1072,GC,0.9995334662680446,717,464,891,526,GC
451.0,car,0,2,950,467,1475,750,59850ZE,0.45685376980140274,422,202,492,229,59850ZE
451.0,car,0,3,273,447,451,569,,0.0,0,0,0,0,
451.0,car,0,4,694,472,955,540,,0.0,0,0,0,0,
452.0,car,0,1,594,530,1611,1072,GC,0.9997889351072115,754,476,928,539,GC
452.0,car,0,2,947,467,1473,749,59002,0.3211967681976731,424,201,495,228,59002
452.0,car,0,3,273,446,454,568,,0.0,0,0,0,0,
452.0,car,0,4,690,471,955,559,,0.0,0,0,0,0,
453.0,car,0,1,607,536,1683,1075,2870BW71,0.3100340136971239,802,495,975,539,2870BW71
453.0,car,0,2,947,466,1473,749,5980Z,0.8296661990462664,419,203,493,228,5980Z
453.0,car,0,3,273,446,455,569,,0.0,0,0,0,0,
453.0,car,0,4,690,470,955,581,,0.0,0,0,0,0,
454.0,car,0,1,617,542,1733,1072,702,0.363664118229982,757,120,830,155,702
454.0,car,0,2,690,469,955,591,,0.0,0,0,0,0,
454.0,car,0,3,943,466,1473,750,102,0.251650073537183,450,205,498,227,102
454.0,car,0,4,274,446,456,569,,0.0,0,0,0,0,
454.0,car,0,5,223,442,306,521,,0.0,0,0,0,0,
455.0,car,0,1,630,542,1802,1070,,0.0,0,0,0,0,
455.0,car,0,2,690,470,955,604,,0.0,0,0,0,0,
455.0,car,0,3,274,445,458,571,,0.0,0,0,0,0,
455.0,car,0,4,940,466,1473,743,T67L,0.062119144946336746,438,203,502,228,T67L
455.0,car,0,5,223,441,306,522,,0.0,0,0,0,0,
456.0,car,0,1,649,543,1885,1069,,0.0,0,0,0,0,
456.0,car,0,2,275,444,459,576,,0.0,0,0,0,0,
456.0,car,0,3,693,470,954,611,,0.0,0,0,0,0,
456.0,car,0,4,943,464,1482,733,,0.0,0,0,0,0,
456.0,car,0,5,223,441,305,521,,0.0,0,0,0,0,
457.0,car,0,1,663,547,1890,1067,,0.0,0,0,0,0,
457.0,car,0,2,694,470,952,611,,0.0,0,0,0,0,
457.0,car,0,3,276,445,460,575,,0.0,0,0,0,0,
457.0,car,0,4,222,443,304,521,,0.0,0,0,0,0,
458.0,car,0,1,674,542,1916,1068,,0.0,0,0,0,0,
458.0,car,0,2,275,445,460,578,,0.0,0,0,0,0,
458.0,car,0,3,694,470,950,612,,0.0,0,0,0,0,
458.0,car,0,4,221,443,304,523,,0.0,0,0,0,0,
459.0,car,0,1,274,445,463,578,,0.0,0,0,0,0,
459.0,car,0,2,694,470,950,620,,0.0,0,0,0,0,
459.0,car,0,3,688,473,1916,1069,980007,0.04467930681918224,687,196,755,219,980007
459.0,car,0,4,220,443,304,523,,0.0,0,0,0,0,
460.0,car,0,1,702,549,1916,1068,,0.0,0,0,0,0,
460.0,car,0,2,693,471,950,622,,0.0,0,0,0,0,
460.0,car,0,3,274,445,464,582,,0.0,0,0,0,0,
461.0,car,0,1,718,551,1917,1070,,0.0,0,0,0,0,
461.0,car,0,2,693,471,950,633,,0.0,0,0,0,0,
461.0,car,0,3,274,445,466,584,,0.0,0,0,0,0,
462.0,car,0,1,693,470,951,645,,0.0,0,0,0,0,
462.0,car,0,2,734,553,1917,1069,,0.0,0,0,0,0,
462.0,car,0,3,274,445,468,582,,0.0,0,0,0,0,
463.0,car,0,1,692,470,951,645,,0.0,0,0,0,0,
463.0,car,0,2,752,566,1919,1070,,0.0,0,0,0,0,
463.0,car,0,3,274,446,470,585,,0.0,0,0,0,0,
464.0,car,0,1,692,469,951,647,,0.0,0,0,0,0,
464.0,car,0,2,275,446,472,586,,0.0,0,0,0,0,
464.0,car,0,3,769,569,1919,1074,,0.0,0,0,0,0,
465.0,car,0,1,691,468,953,647,,0.0,0,0,0,0,
465.0,car,0,2,275,445,473,585,,0.0,0,0,0,0,
465.0,car,0,3,792,578,1920,1071,,0.0,0,0,0,0,
465.0,car,0,4,929,463,1379,639,,0.0,0,0,0,0,
466.0,car,0,1,691,468,953,646,,0.0,0,0,0,0,
466.0,car,0,2,277,446,476,584,,0.0,0,0,0,0,
466.0,car,0,3,929,462,1383,665,,0.0,0,0,0,0,
466.0,car,0,4,811,580,1920,1071,,0.0,0,0,0,0,
467.0,car,0,1,692,468,951,645,,0.0,0,0,0,0,
467.0,car,0,2,830,581,1918,1070,,0.0,0,0,0,0,
467.0,car,0,3,276,447,479,584,,0.0,0,0,0,0,
467.0,car,0,4,930,463,1390,676,,0.0,0,0,0,0,
468.0,car,0,1,692,469,951,644,,0.0,0,0,0,0,
468.0,car,0,2,856,582,1917,1070,,0.0,0,0,0,0,
468.0,car,0,3,277,447,480,584,,0.0,0,0,0,0,
468.0,car,0,4,930,463,1398,674,,0.0,0,0,0,0,
469.0,car,0,1,691,468,950,643,,0.0,0,0,0,0,
469.0,car,0,2,878,595,1918,1072,,0.0,0,0,0,0,
469.0,car,0,3,276,446,483,585,,0.0,0,0,0,0,
469.0,car,0,4,928,461,1410,674,,0.0,0,0,0,0,
469.0,car,0,5,215,443,313,530,,0.0,0,0,0,0,
470.0,car,0,1,691,467,950,643,,0.0,0,0,0,0,
470.0,car,0,2,899,612,1917,1074,,0.0,0,0,0,0,
470.0,car,0,3,276,446,486,586,QIN,0.24339192269503246,122,90,159,102,QIN
470.0,car,0,4,928,461,1425,680,,0.0,0,0,0,0,
470.0,car,0,5,214,442,313,530,,0.0,0,0,0,0,
470.0,car,0,6,443,442,505,485,,0.0,0,0,0,0,
471.0,car,0,1,691,467,950,643,,0.0,0,0,0,0,
471.0,car,0,2,930,616,1918,1071,,0.0,0,0,0,0,
471.0,car,0,3,277,444,487,590,,0.0,0,0,0,0,
471.0,car,0,4,930,460,1441,690,NJO,0.06316755576183451,427,215,473,230,NJO
471.0,car,0,5,212,441,310,531,,0.0,0,0,0,0,
471.0,car,0,7,444,441,507,484,,0.0,0,0,0,0,
472.0,car,0,1,691,468,950,643,,0.0,0,0,0,0,
472.0,car,0,2,945,610,1918,1072,,0.0,0,0,0,0,
472.0,car,0,3,931,461,1440,714,,0.0,0,0,0,0,
472.0,car,0,4,278,446,491,593,,0.0,0,0,0,0,
472.0,car,0,5,213,441,310,530,,0.0,0,0,0,0,
473.0,car,0,1,691,468,950,644,,0.0,0,0,0,0,
473.0,car,0,2,929,462,1445,720,,0.0,0,0,0,0,
473.0,car,0,3,971,601,1918,1071,,0.0,0,0,0,0,
473.0,car,0,4,278,446,493,593,,0.0,0,0,0,0,
473.0,car,0,5,213,442,307,530,,0.0,0,0,0,0,
474.0,car,0,1,691,469,949,644,,0.0,0,0,0,0,
474.0,car,0,2,1021,613,1918,1070,,0.0,0,0,0,0,
474.0,car,0,3,929,462,1446,729,,0.0,0,0,0,0,
474.0,car,0,4,278,443,496,595,,0.0,0,0,0,0,
474.0,car,0,5,214,440,308,530,,0.0,0,0,0,0,
475.0,car,0,1,691,467,947,644,,0.0,0,0,0,0,
475.0,car,0,2,1058,624,1918,1071,598GXZ,0.3398507646245698,309,41,377,63,598GXZ
475.0,car,0,3,929,461,1453,736,5963GXZI,0.48348925770426626,435,198,509,228,5963GXZI
475.0,car,0,4,281,442,498,597,,0.0,0,0,0,0,
475.0,car,0,5,214,439,309,529,,0.0,0,0,0,0,
476.0,car,0,1,691,466,947,644,,0.0,0,0,0,0,
476.0,car,0,2,929,462,1464,739,5983,0.690228283405304,437,200,503,227,5983
476.0,car,0,3,1090,639,1917,1069,,0.0,0,0,0,0,
476.0,car,0,4,282,441,500,596,,0.0,0,0,0,0,
476.0,car,0,5,214,439,310,529,,0.0,0,0,0,0,
477.0,car,0,1,691,466,946,643,,0.0,0,0,0,0,
477.0,car,0,2,1134,637,1918,1070,59636YZ,0.3348704000932782,228,27,299,49,59636YZ
477.0,car,0,3,929,461,1462,738,59636YZ,0.710091058270321,435,198,503,228,59636YZ
477.0,car,0,4,282,440,504,598,,0.0,0,0,0,0,
477.0,car,0,5,214,439,310,530,,0.0,0,0,0,0,
478.0,car,0,1,691,466,947,642,,0.0,0,0,0,0,
478.0,car,0,2,929,461,1461,736,59830YZ,0.4597629416077731,434,203,506,227,59830YZ
478.0,car,0,3,1176,659,1918,1071,59830XZE,0.23293313948628544,188,2,269,31,59830XZE
478.0,car,0,4,284,440,506,601,,0.0,0,0,0,0,
478.0,car,0,5,214,438,315,530,,0.0,0,0,0,0,
479.0,car,0,1,1218,679,1918,1070,,0.0,0,0,0,0,
479.0,car,0,2,691,466,947,641,,0.0,0,0,0,0,
479.0,car,0,3,929,461,1460,735,,0.0,0,0,0,0,
479.0,car,0,4,286,440,508,602,,0.0,0,0,0,0,
479.0,car,0,5,214,439,315,531,,0.0,0,0,0,0,
480.0,car,0,1,692,465,947,639,,0.0,0,0,0,0,
480.0,car,0,2,929,461,1460,735,596WZE,0.17796544401698453,433,200,509,227,596WZE
480.0,car,0,3,287,439,513,603,,0.0,0,0,0,0,
480.0,car,0,4,1268,717,1918,1071,,0.0,0,0,0,0,
480.0,car,0,5,215,439,316,530,,0.0,0,0,0,0,
481.0,car,0,1,1327,773,1918,1070,,0.0,0,0,0,0,
481.0,car,0,2,692,466,948,640,,0.0,0,0,0,0,
481.0,car,0,3,930,460,1461,737,598DYZ,0.5950336696643855,438,201,505,227,598DYZ
481.0,car,0,4,289,439,515,604,IEIV,0.2963107228279114,130,106,173,118,IEIV
481.0,car,0,5,216,439,319,529,,0.0,0,0,0,0,
482.0,car,0,1,692,466,949,640,,0.0,0,0,0,0,
482.0,car,0,2,930,459,1460,737,5980,0.8834901452064514,432,199,506,228,5980
482.0,car,0,3,289,439,517,604,,0.0,0,0,0,0,
482.0,car,0,4,1403,793,1918,1069,,0.0,0,0,0,0,
482.0,car,0,5,216,439,323,531,,0.0,0,0,0,0,
483.0,car,0,1,692,466,948,640,,0.0,0,0,0,0,
483.0,car,0,2,930,458,1461,738,5980Z,0.5288368488005082,436,202,506,228,5980Z
483.0,car,0,3,292,439,521,606,,0.0,0,0,0,0,
483.0,car,0,4,215,440,324,531,,0.0,0,0,0,0,
483.0,car,0,5,1464,803,1919,1074,,0.0,0,0,0,0,
484.0,car,0,1,692,465,948,640,,0.0,0,0,0,0,
484.0,car,0,2,930,457,1463,737,5900Z,0.17243126234578526,438,203,506,228,5900Z
484.0,car,0,3,292,439,526,609,,0.0,0,0,0,0,
484.0,car,0,4,216,440,322,531,,0.0,0,0,0,0,
484.0,car,0,5,1534,830,1918,1070,,0.0,0,0,0,0,
485.0,car,0,1,929,457,1462,736,59007,0.31204063032614376,430,203,507,229,59007
485.0,car,0,2,692,465,948,640,,0.0,0,0,0,0,
485.0,car,0,3,293,441,530,612,9IM,0.14239756379961416,139,107,178,120,9IM
485.0,car,0,4,216,438,325,531,,0.0,0,0,0,0,
485.0,car,0,5,1612,859,1919,1072,,0.0,0,0,0,0,
486.0,car,0,1,930,456,1464,736,59830Y2,0.20735845454823,435,205,502,228,59830Y2
486.0,car,0,2,693,465,949,639,,0.0,0,0,0,0,
486.0,car,0,3,292,442,533,617,,0.0,0,0,0,0,
486.0,car,0,4,219,439,324,530,,0.0,0,0,0,0,
486.0,car,0,5,1698,900,1918,1076,,0.0,0,0,0,0,
487.0,car,0,1,930,456,1464,736,5DZ,0.3000593509720072,436,203,505,227,5DZ
487.0,car,0,2,693,464,949,640,,0.0,0,0,0,0,
487.0,car,0,3,297,440,537,619,,0.0,0,0,0,0,
487.0,car,0,4,218,438,326,530,,0.0,0,0,0,0,
488.0,car,0,1,931,457,1464,735,59802,0.41031556449414197,442,201,504,227,59802
488.0,car,0,2,693,463,949,639,,0.0,0,0,0,0,
488.0,car,0,3,297,441,539,620,BGIV,0.5627781748771667,139,111,187,124,BGIV
488.0,car,0,4,217,437,327,532,,0.0,0,0,0,0,
489.0,car,0,1,932,457,1464,734,59002,0.5601666962698401,438,202,507,226,59002
489.0,car,0,2,693,463,950,636,,0.0,0,0,0,0,
489.0,car,0,3,303,442,545,624,39V,0.7470246590121364,137,112,185,126,39V
489.0,car,0,4,217,436,330,532,,0.0,0,0,0,0,
490.0,car,0,1,932,455,1465,734,598302,0.3310771541080608,436,205,505,228,598302
490.0,car,0,2,693,462,952,636,,0.0,0,0,0,0,
490.0,car,0,3,305,441,550,625,,0.0,0,0,0,0,
490.0,car,0,4,220,438,323,533,,0.0,0,0,0,0,
491.0,car,0,1,932,454,1466,734,3963T0E,0.13242935626488794,444,207,498,226,3963T0E
491.0,car,0,2,693,460,954,638,,0.0,0,0,0,0,
491.0,car,0,3,303,441,554,629,,0.0,0,0,0,0,
491.0,car,0,4,222,438,323,533,,0.0,0,0,0,0,
492.0,car,0,1,932,454,1466,733,590307,0.3845945844184124,438,205,505,229,590307
492.0,car,0,2,694,459,955,638,,0.0,0,0,0,0,
492.0,car,0,3,308,441,558,631,,0.0,0,0,0,0,
492.0,car,0,4,222,440,332,534,,0.0,0,0,0,0,
493.0,car,0,1,932,453,1465,732,59030Z,0.6181856216815986,438,205,505,230,59030Z
493.0,car,0,2,694,459,955,637,,0.0,0,0,0,0,
493.0,car,0,3,307,440,561,631,209VIV,0.4500273155691063,140,123,195,140,209VIV
493.0,car,0,4,223,441,337,535,,0.0,0,0,0,0,
494.0,car,0,1,934,451,1467,734,59630XZ,0.528375306791125,443,207,505,230,59630XZ
494.0,car,0,2,695,460,956,638,,0.0,0,0,0,0,
494.0,car,0,3,310,439,567,634,09VIV,0.40675535738943164,147,128,195,143,09VIV
494.0,car,0,4,223,440,349,534,,0.0,0,0,0,0,
495.0,car,0,1,934,454,1467,732,59002,0.29722392980873474,440,202,506,227,59002
495.0,car,0,2,697,459,957,637,,0.0,0,0,0,0,
495.0,car,0,3,317,440,572,635,9MIV,0.5036250352859497,146,129,195,145,9MIV
495.0,car,0,4,225,442,348,535,,0.0,0,0,0,0,
496.0,car,0,1,935,453,1466,731,,0.0,0,0,0,0,
496.0,car,0,2,697,458,955,636,,0.0,0,0,0,0,
496.0,car,0,3,314,442,576,636,89MI,0.7652106285095215,147,129,201,147,89MI
496.0,car,0,4,226,440,345,534,,0.0,0,0,0,0,
497.0,car,0,1,935,454,1467,732,59650Z,0.2238378951416368,435,201,502,228,59650Z
497.0,car,0,2,697,458,955,635,,0.0,0,0,0,0,
497.0,car,0,3,315,441,578,639,OMIV,0.25804078578948975,160,133,205,149,OMIV
497.0,car,0,4,227,439,345,533,,0.0,0,0,0,0,
498.0,car,0,1,937,454,1468,732,5980Z,0.1787072315396148,438,201,510,228,5980Z
498.0,car,0,2,697,458,957,635,,0.0,0,0,0,0,
498.0,car,0,3,321,442,584,643,09VTV,0.7972101394298259,149,134,201,151,09VTV
498.0,car,0,4,228,438,345,532,,0.0,0,0,0,0,
499.0,car,0,1,937,453,1468,731,59002,0.42920983266741985,429,202,503,228,59002
499.0,car,0,2,699,459,958,634,,0.0,0,0,0,0,
499.0,car,0,3,320,440,588,640,89VTVJ,0.591754742195517,153,139,206,155,89VTVJ
499.0,car,0,4,228,437,346,535,,0.0,0,0,0,0,
500.0,car,0,1,937,452,1467,730,598502,0.4722861742880598,440,202,505,228,598502
500.0,car,0,2,700,459,957,634,,0.0,0,0,0,0,
500.0,car,0,3,318,439,594,644,2889VTV,0.19257590352308832,145,141,214,157,2889VTV
500.0,car,0,4,229,437,342,534,,0.0,0,0,0,0,
501.0,car,0,1,938,452,1469,731,5980XZ,0.3721863256346613,437,202,504,228,5980XZ
501.0,car,0,2,700,458,956,634,,0.0,0,0,0,0,
501.0,car,0,3,323,439,600,645,889VTV,0.4742112080740228,152,141,209,158,889VTV
501.0,car,0,4,230,436,348,535,,0.0,0,0,0,0,
502.0,car,0,1,938,452,1469,730,590502,0.2476846528920154,428,200,508,230,590502
502.0,car,0,2,701,457,958,633,,0.0,0,0,0,0,
502.0,car,0,3,325,440,606,652,B9VIV,0.24042331015398105,162,141,213,157,B9VIV
502.0,car,0,4,230,436,352,537,,0.0,0,0,0,0,
503.0,car,0,1,938,452,1468,730,5M00Z,0.12476339230968587,439,202,508,226,5M00Z
503.0,car,0,2,701,457,958,633,,0.0,0,0,0,0,
503.0,car,0,3,326,438,611,654,OMIM,0.3787202537059784,171,143,217,160,OMIM
503.0,car,0,4,231,435,350,538,,0.0,0,0,0,0,
504.0,car,0,1,940,450,1471,730,59836YZ,0.44678555187089447,432,204,503,230,59836YZ
504.0,car,0,2,701,458,958,633,,0.0,0,0,0,0,
504.0,car,0,3,327,437,616,655,2889VIV,0.3355895877774509,148,144,225,163,2889VIV
504.0,car,0,4,230,433,352,540,,0.0,0,0,0,0,
505.0,car,0,1,939,449,1472,730,59830YZ,0.43229985851984554,436,205,505,231,59830YZ
505.0,car,0,2,702,457,959,633,,0.0,0,0,0,0,
505.0,car,0,3,328,437,622,658,389VIV,0.6803534285932752,167,147,228,164,389VIV
505.0,car,0,4,231,434,351,539,,0.0,0,0,0,0,
506.0,car,0,1,941,450,1477,731,59807,0.5132039402313283,436,200,505,229,59807
506.0,car,0,2,702,456,959,633,,0.0,0,0,0,0,
506.0,car,0,3,333,439,628,661,1889M,0.14162550999080475,152,145,231,164,1889M
506.0,car,0,4,232,435,350,539,,0.0,0,0,0,0,
507.0,car,0,1,942,450,1478,731,59807,0.47766200667136444,435,200,506,228,59807
507.0,car,0,2,336,441,631,664,4889MIV,0.44459838854754796,149,143,233,164,4889MIV
507.0,car,0,3,703,456,959,631,,0.0,0,0,0,0,
507.0,car,0,4,234,434,354,539,,0.0,0,0,0,0,
508.0,car,0,1,334,439,640,666,1889MIV,0.37926331406876723,158,146,238,167,1889MIV
508.0,car,0,2,941,450,1479,730,59807,0.2877835253401623,436,201,508,229,59807
508.0,car,0,3,704,456,959,631,,0.0,0,0,0,0,
508.0,car,0,4,238,435,360,539,,0.0,0,0,0,0,
509.0,car,0,1,941,449,1479,729,59802,0.49677275682163735,439,200,508,229,59802
509.0,car,0,2,705,456,959,631,,0.0,0,0,0,0,
509.0,car,0,3,337,440,646,669,L889VIV,0.21026427399500294,159,147,243,166,L889VIV
509.0,car,0,4,238,434,365,540,,0.0,0,0,0,0,
510.0,car,0,1,942,448,1479,729,59802,0.692327270119683,438,201,509,231,59802
510.0,car,0,2,705,455,959,631,,0.0,0,0,0,0,
510.0,car,0,3,338,445,651,672,1889MIV,0.5648810072350612,161,143,245,164,1889MIV
510.0,car,0,4,238,433,365,537,,0.0,0,0,0,0,
511.0,car,0,1,705,455,960,631,,0.0,0,0,0,0,
511.0,car,0,2,943,448,1478,727,598002,0.4112597541121035,435,200,506,230,598002
511.0,car,0,3,338,445,657,676,4889VIV,0.5747750076005838,163,144,253,166,4889VIV
511.0,car,0,4,241,431,371,539,,0.0,0,0,0,0,
512.0,car,0,1,705,453,963,630,,0.0,0,0,0,0,
512.0,car,0,2,942,447,1475,725,5986YZ,0.5479640852915636,435,204,506,230,5986YZ
512.0,car,0,3,342,443,664,677,L889MIM,0.3363134227090398,163,147,255,171,L889MIM
512.0,car,0,4,240,430,368,540,,0.0,0,0,0,0,
513.0,car,0,1,942,447,1476,724,59830YZ,0.7266050278933489,436,204,509,229,59830YZ
513.0,car,0,2,705,453,962,629,,0.0,0,0,0,0,
513.0,car,0,3,344,443,672,678,1889KIV,0.3573375014099266,166,151,252,171,1889KIV
513.0,car,0,4,240,433,372,540,,0.0,0,0,0,0,
514.0,car,0,1,943,446,1478,724,59802,0.5360170464258157,438,204,506,230,59802
514.0,car,0,2,704,454,961,629,,0.0,0,0,0,0,
514.0,car,0,3,348,444,680,681,2889MIV,0.6560364655702937,163,151,261,175,2889MIV
514.0,car,0,4,243,432,372,539,,0.0,0,0,0,0,
515.0,car,0,1,943,445,1480,724,598502,0.5056255850094884,438,204,503,231,598502
515.0,car,0,2,706,453,963,628,,0.0,0,0,0,0,
515.0,car,0,3,347,444,686,684,4889VIW,0.37133059812236785,176,154,266,176,4889VIW
515.0,car,0,4,243,432,376,540,,0.0,0,0,0,0,
516.0,car,0,1,944,445,1480,724,590202,0.1669682772384386,440,202,509,231,590202
516.0,car,0,2,706,452,963,627,,0.0,0,0,0,0,
516.0,car,0,3,350,446,694,688,L889VIW,0.2670354966906558,179,155,270,177,L889VIW
516.0,car,0,4,243,432,378,540,,0.0,0,0,0,0,
517.0,car,0,1,945,444,1483,724,59807,0.45775927188161386,436,204,508,231,59807
517.0,car,0,2,707,452,963,627,,0.0,0,0,0,0,
517.0,car,0,3,354,447,698,693,7889MIW,0.2516486710629988,179,155,277,181,7889MIW
517.0,car,0,4,244,431,376,541,,0.0,0,0,0,0,
518.0,car,0,1,356,446,706,698,2889MIV,0.5444777439849464,175,159,281,185,2889MIV
518.0,car,0,2,945,446,1483,724,59802,0.8554703999246216,436,199,507,227,59802
518.0,car,0,3,706,452,963,627,,0.0,0,0,0,0,
518.0,car,0,4,246,432,377,541,,0.0,0,0,0,0,
519.0,car,0,1,705,452,963,626,,0.0,0,0,0,0,
519.0,car,0,2,945,446,1483,724,59802,0.6115030082304276,436,200,507,228,59802
519.0,car,0,3,359,445,715,703,1889MIV,0.7599671569661248,180,164,283,189,1889MIV
519.0,car,0,4,244,434,381,544,,0.0,0,0,0,0,
520.0,car,0,1,364,445,720,706,2889MIV,0.5423106778820699,177,166,289,193,2889MIV
520.0,car,0,2,945,446,1483,723,590307,0.33205918684171065,439,200,508,227,590307
520.0,car,0,3,703,451,963,626,,0.0,0,0,0,0,
520.0,car,0,4,249,433,382,547,,0.0,0,0,0,0,
521.0,car,0,1,364,444,727,708,2889WIM,0.400230995920558,181,170,289,197,2889WIM
